date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:20:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Oct%202018%2006:50:30%20GMT	http://biometric2017.org/?p=840	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/index7cb7.html	(from http://biometric2017.org/timetable/event/new-model-based-ordination-data-exploration-tools-for-microbiome-studies/)
16:20:32	2679/2679	---MC-	200	added ('OK')	text/xml	date:Wed,%2003%20Oct%202018%2006:50:31%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fnew-model-based-ordination-data-exploration-tools-for-microbiome-studies%2F&format=xml	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed0b09	(from http://biometric2017.org/timetable/event/new-model-based-ordination-data-exploration-tools-for-microbiome-studies/)
16:20:33	2309/2309	---MC-	200	added ('OK')	application/json	date:Wed,%2003%20Oct%202018%2006:50:32%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Falways-randomize%2F	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embedcf17.json	(from http://biometric2017.org/timetable/event/always-randomize/)
16:20:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Oct%202018%2006:50:32%20GMT	http://biometric2017.org/?p=838	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/indexec9a.html	(from http://biometric2017.org/timetable/event/always-randomize/)
16:20:34	2402/2402	---MC-	200	added ('OK')	text/xml	date:Wed,%2003%20Oct%202018%2006:50:33%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Falways-randomize%2F&format=xml	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embede932	(from http://biometric2017.org/timetable/event/always-randomize/)
16:20:35	2746/2746	---MC-	200	added ('OK')	application/json	date:Wed,%2003%20Oct%202018%2006:50:34%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fcomparing-classical-criteria-for-selecting-intra-class-correlated-features-for-three-mode-three-way-data%2F	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed07da.json	(from http://biometric2017.org/timetable/event/comparing-classical-criteria-for-selecting-intra-class-correlated-features-for-three-mode-three-way-data/)
16:20:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Oct%202018%2006:50:35%20GMT	http://biometric2017.org/?p=841	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/indexc308.html	(from http://biometric2017.org/timetable/event/comparing-classical-criteria-for-selecting-intra-class-correlated-features-for-three-mode-three-way-data/)
16:20:36	2839/2839	---MC-	200	added ('OK')	text/xml	date:Wed,%2003%20Oct%202018%2006:50:35%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fcomparing-classical-criteria-for-selecting-intra-class-correlated-features-for-three-mode-three-way-data%2F&format=xml	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed518e	(from http://biometric2017.org/timetable/event/comparing-classical-criteria-for-selecting-intra-class-correlated-features-for-three-mode-three-way-data/)
16:20:38	2471/2471	---MC-	200	added ('OK')	application/json	date:Wed,%2003%20Oct%202018%2006:50:36%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fexploring-the-social-relationships-of-dairy-goats%2F	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed0441.json	(from http://biometric2017.org/timetable/event/exploring-the-social-relationships-of-dairy-goats/)
16:20:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Oct%202018%2006:50:37%20GMT	http://biometric2017.org/?p=845	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/index4ac2.html	(from http://biometric2017.org/timetable/event/exploring-the-social-relationships-of-dairy-goats/)
16:20:39	2564/2564	---MC-	200	added ('OK')	text/xml	date:Wed,%2003%20Oct%202018%2006:50:38%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fexploring-the-social-relationships-of-dairy-goats%2F&format=xml	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed95fa	(from http://biometric2017.org/timetable/event/exploring-the-social-relationships-of-dairy-goats/)
16:20:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Oct%202018%2006:50:39%20GMT	http://biometric2017.org/?p=847	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/indexdabb.html	(from http://biometric2017.org/timetable/event/bayesian-semi-parametric-spectral-density-estimation-with-applications-to-the-southern-oscillation-index/)
16:20:42	2746/2746	---MC-	200	added ('OK')	application/json	date:Wed,%2003%20Oct%202018%2006:50:39%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fbayesian-semi-parametric-spectral-density-estimation-with-applications-to-the-southern-oscillation-index%2F	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embeddc93.json	(from http://biometric2017.org/timetable/event/bayesian-semi-parametric-spectral-density-estimation-with-applications-to-the-southern-oscillation-index/)
16:20:44	2839/2839	---MC-	200	added ('OK')	text/xml	date:Wed,%2003%20Oct%202018%2006:50:42%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fbayesian-semi-parametric-spectral-density-estimation-with-applications-to-the-southern-oscillation-index%2F&format=xml	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embedcd3f	(from http://biometric2017.org/timetable/event/bayesian-semi-parametric-spectral-density-estimation-with-applications-to-the-southern-oscillation-index/)
16:20:45	2576/2576	---MC-	200	added ('OK')	application/json	date:Wed,%2003%20Oct%202018%2006:50:44%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fefficient-multivariate-sensitivity-analysis-of-agricultural-simulators%2F	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed24e8.json	(from http://biometric2017.org/timetable/event/efficient-multivariate-sensitivity-analysis-of-agricultural-simulators/)
16:20:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Oct%202018%2006:50:44%20GMT	http://biometric2017.org/?p=846	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/index2487.html	(from http://biometric2017.org/timetable/event/efficient-multivariate-sensitivity-analysis-of-agricultural-simulators/)
16:20:47	2669/2669	---MC-	200	added ('OK')	text/xml	date:Wed,%2003%20Oct%202018%2006:50:45%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fefficient-multivariate-sensitivity-analysis-of-agricultural-simulators%2F&format=xml	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embedd001	(from http://biometric2017.org/timetable/event/efficient-multivariate-sensitivity-analysis-of-agricultural-simulators/)
16:20:48	2637/2637	---MC-	200	added ('OK')	application/json	date:Wed,%2003%20Oct%202018%2006:50:47%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fbayesian-hypothesis-tests-with-diffuse-priors-can-we-have-our-cake-and-eat-it-too%2F	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed8fb7.json	(from http://biometric2017.org/timetable/event/bayesian-hypothesis-tests-with-diffuse-priors-can-we-have-our-cake-and-eat-it-too/)
16:20:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Oct%202018%2006:50:47%20GMT	http://biometric2017.org/?p=848	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/indexab1b.html	(from http://biometric2017.org/timetable/event/bayesian-hypothesis-tests-with-diffuse-priors-can-we-have-our-cake-and-eat-it-too/)
16:20:50	2730/2730	---MC-	200	added ('OK')	text/xml	date:Wed,%2003%20Oct%202018%2006:50:48%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fbayesian-hypothesis-tests-with-diffuse-priors-can-we-have-our-cake-and-eat-it-too%2F&format=xml	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed3a9e	(from http://biometric2017.org/timetable/event/bayesian-hypothesis-tests-with-diffuse-priors-can-we-have-our-cake-and-eat-it-too/)
16:20:51	2425/2425	---MC-	200	added ('OK')	application/json	date:Wed,%2003%20Oct%202018%2006:50:50%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Finvited-session-6%2F	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed57b9.json	(from http://biometric2017.org/timetable/event/invited-session-6/)
16:20:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Oct%202018%2006:50:50%20GMT	http://biometric2017.org/?p=854	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/index461a.html	(from http://biometric2017.org/timetable/event/invited-session-6/)
16:20:52	2518/2518	---MC-	200	added ('OK')	text/xml	date:Wed,%2003%20Oct%202018%2006:50:51%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Finvited-session-6%2F&format=xml	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed20d8	(from http://biometric2017.org/timetable/event/invited-session-6/)
16:20:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Oct%202018%2006:50:53%20GMT	http://biometric2017.org/?p=855	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/indexc3f0.html	(from http://biometric2017.org/timetable/event/hockey-sticks-and-broken-sticks-a-design-for-a-single-arm-placebo-controlled-double-blind-randomized-clinical-trial-suitable-for-chronic-diseases/)
16:20:55	2981/2981	---MC-	200	added ('OK')	application/json	date:Wed,%2003%20Oct%202018%2006:50:52%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fhockey-sticks-and-broken-sticks-a-design-for-a-single-arm-placebo-controlled-double-blind-randomized-clinical-trial-suitable-for-chronic-diseases%2F	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed1d08.json	(from http://biometric2017.org/timetable/event/hockey-sticks-and-broken-sticks-a-design-for-a-single-arm-placebo-controlled-double-blind-randomized-clinical-trial-suitable-for-chronic-diseases/)
16:20:56	3080/3080	---MC-	200	added ('OK')	text/xml	date:Wed,%2003%20Oct%202018%2006:50:55%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fhockey-sticks-and-broken-sticks-a-design-for-a-single-arm-placebo-controlled-double-blind-randomized-clinical-trial-suitable-for-chronic-diseases%2F&format=xml	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embedffed	(from http://biometric2017.org/timetable/event/hockey-sticks-and-broken-sticks-a-design-for-a-single-arm-placebo-controlled-double-blind-randomized-clinical-trial-suitable-for-chronic-diseases/)
16:20:57	2690/2690	---MC-	200	added ('OK')	application/json	date:Wed,%2003%20Oct%202018%2006:50:55%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fcorrelated-bivariate-normal-competing-risks-structuring-estimation-in-an-ill-posed-problem%2F	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embedfdc2.json	(from http://biometric2017.org/timetable/event/correlated-bivariate-normal-competing-risks-structuring-estimation-in-an-ill-posed-problem/)
16:20:57	24327/24327	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2006:50:56%20GMT	http://biometric2017.org/timetable/event/bounding-iv-estimates-using-mediation-analysis-thinking/	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/timetable/event/bounding-iv-estimates-using-mediation-analysis-thinking/index.html	(from http://biometric2017.org/timetable/event/correlated-bivariate-normal-competing-risks-structuring-estimation-in-an-ill-posed-problem/)
16:20:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Oct%202018%2006:50:56%20GMT	http://biometric2017.org/?p=856	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/index763e.html	(from http://biometric2017.org/timetable/event/correlated-bivariate-normal-competing-risks-structuring-estimation-in-an-ill-posed-problem/)
16:20:58	2785/2785	---MC-	200	added ('OK')	text/xml	date:Wed,%2003%20Oct%202018%2006:50:57%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fcorrelated-bivariate-normal-competing-risks-structuring-estimation-in-an-ill-posed-problem%2F&format=xml	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed5a8e	(from http://biometric2017.org/timetable/event/correlated-bivariate-normal-competing-risks-structuring-estimation-in-an-ill-posed-problem/)
16:20:59	2516/2516	---MC-	200	added ('OK')	application/json	date:Wed,%2003%20Oct%202018%2006:50:58%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fbayesian-regression-with-functional-inequality-constraints%2F	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embeda455.json	(from http://biometric2017.org/timetable/event/bayesian-regression-with-functional-inequality-constraints/)
16:21:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Oct%202018%2006:50:59%20GMT	http://biometric2017.org/?p=858	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/index9117.html	(from http://biometric2017.org/timetable/event/bayesian-regression-with-functional-inequality-constraints/)
16:21:01	2609/2609	---MC-	200	added ('OK')	text/xml	date:Wed,%2003%20Oct%202018%2006:50:59%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fbayesian-regression-with-functional-inequality-constraints%2F&format=xml	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed6a24	(from http://biometric2017.org/timetable/event/bayesian-regression-with-functional-inequality-constraints/)
16:21:02	2631/2631	---MC-	200	added ('OK')	application/json	date:Wed,%2003%20Oct%202018%2006:51:01%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fgenetic-analysis-of-renal-function-in-an-isolated-australian-indigenous-community%2F	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed9740.json	(from http://biometric2017.org/timetable/event/genetic-analysis-of-renal-function-in-an-isolated-australian-indigenous-community/)
16:21:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Oct%202018%2006:51:01%20GMT	http://biometric2017.org/?p=859	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/index049d.html	(from http://biometric2017.org/timetable/event/genetic-analysis-of-renal-function-in-an-isolated-australian-indigenous-community/)
16:21:03	2724/2724	---MC-	200	added ('OK')	text/xml	date:Wed,%2003%20Oct%202018%2006:51:02%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fgenetic-analysis-of-renal-function-in-an-isolated-australian-indigenous-community%2F&format=xml	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed15c4	(from http://biometric2017.org/timetable/event/genetic-analysis-of-renal-function-in-an-isolated-australian-indigenous-community/)
16:21:04	2546/2546	---MC-	200	added ('OK')	application/json	date:Wed,%2003%20Oct%202018%2006:51:03%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fthe-performance-of-model-averaged-tail-area-confidence-intervals%2F	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embedfb08.json	(from http://biometric2017.org/timetable/event/the-performance-of-model-averaged-tail-area-confidence-intervals/)
16:21:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Oct%202018%2006:51:03%20GMT	http://biometric2017.org/?p=862	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/indexd399.html	(from http://biometric2017.org/timetable/event/the-performance-of-model-averaged-tail-area-confidence-intervals/)
16:21:05	2639/2639	---MC-	200	added ('OK')	text/xml	date:Wed,%2003%20Oct%202018%2006:51:04%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fthe-performance-of-model-averaged-tail-area-confidence-intervals%2F&format=xml	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed3acd	(from http://biometric2017.org/timetable/event/the-performance-of-model-averaged-tail-area-confidence-intervals/)
16:21:06	2691/2691	---MC-	200	added ('OK')	application/json	date:Wed,%2003%20Oct%202018%2006:51:05%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fdeconstructing-the-innate-immune-component-of-a-molecular-network-of-the-aging-frontal-cortex%2F	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed1939.json	(from http://biometric2017.org/timetable/event/deconstructing-the-innate-immune-component-of-a-molecular-network-of-the-aging-frontal-cortex/)
16:21:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Oct%202018%2006:51:05%20GMT	http://biometric2017.org/?p=860	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/index08e2.html	(from http://biometric2017.org/timetable/event/deconstructing-the-innate-immune-component-of-a-molecular-network-of-the-aging-frontal-cortex/)
16:21:07	2784/2784	---MC-	200	added ('OK')	text/xml	date:Wed,%2003%20Oct%202018%2006:51:06%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fdeconstructing-the-innate-immune-component-of-a-molecular-network-of-the-aging-frontal-cortex%2F&format=xml	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed93a3	(from http://biometric2017.org/timetable/event/deconstructing-the-innate-immune-component-of-a-molecular-network-of-the-aging-frontal-cortex/)
16:21:08	2521/2521	---MC-	200	added ('OK')	application/json	date:Wed,%2003%20Oct%202018%2006:51:07%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fbias-correction-in-estimating-proportions-by-pooled-testing%2F	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed3ec3.json	(from http://biometric2017.org/timetable/event/bias-correction-in-estimating-proportions-by-pooled-testing/)
16:21:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Oct%202018%2006:51:07%20GMT	http://biometric2017.org/?p=863	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/index5d95.html	(from http://biometric2017.org/timetable/event/bias-correction-in-estimating-proportions-by-pooled-testing/)
16:21:09	2614/2614	---MC-	200	added ('OK')	text/xml	date:Wed,%2003%20Oct%202018%2006:51:08%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fbias-correction-in-estimating-proportions-by-pooled-testing%2F&format=xml	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embedab06	(from http://biometric2017.org/timetable/event/bias-correction-in-estimating-proportions-by-pooled-testing/)
16:21:10	2486/2486	---MC-	200	added ('OK')	application/json	date:Wed,%2003%20Oct%202018%2006:51:09%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fthe-parametric-cure-fraction-model-of-ovarian-cancer%2F	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed83c4.json	(from http://biometric2017.org/timetable/event/the-parametric-cure-fraction-model-of-ovarian-cancer/)
16:21:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Oct%202018%2006:51:09%20GMT	http://biometric2017.org/?p=861	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/index2bd3.html	(from http://biometric2017.org/timetable/event/the-parametric-cure-fraction-model-of-ovarian-cancer/)
16:21:11	2579/2579	---MC-	200	added ('OK')	text/xml	date:Wed,%2003%20Oct%202018%2006:51:10%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fthe-parametric-cure-fraction-model-of-ovarian-cancer%2F&format=xml	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed15fc	(from http://biometric2017.org/timetable/event/the-parametric-cure-fraction-model-of-ovarian-cancer/)
16:21:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Oct%202018%2006:51:11%20GMT	http://biometric2017.org/?p=864	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/index2cbe.html	(from http://biometric2017.org/timetable/event/the-skillings-mack-statistic-for-ranks-data-in-blocks/)
16:21:12	2491/2491	---MC-	200	added ('OK')	application/json	date:Wed,%2003%20Oct%202018%2006:51:11%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fthe-skillings-mack-statistic-for-ranks-data-in-blocks%2F	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed1c0a.json	(from http://biometric2017.org/timetable/event/the-skillings-mack-statistic-for-ranks-data-in-blocks/)
16:21:13	2584/2584	---MC-	200	added ('OK')	text/xml	date:Wed,%2003%20Oct%202018%2006:51:12%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fthe-skillings-mack-statistic-for-ranks-data-in-blocks%2F&format=xml	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embedf6fb	(from http://biometric2017.org/timetable/event/the-skillings-mack-statistic-for-ranks-data-in-blocks/)
16:21:14	2339/2339	---MC-	200	added ('OK')	application/json	date:Wed,%2003%20Oct%202018%2006:51:13%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fconference-close%2F	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed11f2.json	(from http://biometric2017.org/timetable/event/conference-close/)
16:21:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Oct%202018%2006:51:13%20GMT	http://biometric2017.org/?p=865	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/index2d45.html	(from http://biometric2017.org/timetable/event/conference-close/)
16:21:15	2432/2432	---MC-	200	added ('OK')	text/xml	date:Wed,%2003%20Oct%202018%2006:51:14%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fconference-close%2F&format=xml	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embedc8f1	(from http://biometric2017.org/timetable/event/conference-close/)
16:21:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Oct%202018%2006:51:15%20GMT	http://biometric2017.org/?p=742	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/indexe0d2.html	(from http://biometric2017.org/program-outline/)
16:21:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Oct%202018%2006:51:15%20GMT	http://biometric2017.org/?p=158	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/index8af0.html	(from http://biometric2017.org/shortcourses/)
16:21:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Oct%202018%2006:51:15%20GMT	http://biometric2017.org/?p=162	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/indexbbc7.html	(from http://biometric2017.org/travel/)
16:21:17	4155/4155	---M--	200	added ('OK')	image/png	etag:%224bc0caf-103b-55208a7dd1c57%22	http://biometric2017.org/wp-content/uploads/2017/06/logo.png	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-content/uploads/2017/06/logo.png	(from http://biometric2017.org/sponsors/)
16:21:17	2286/2286	---MC-	200	added ('OK')	application/json	date:Wed,%2003%20Oct%202018%2006:51:17%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fhousekeeping%2F	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embedfe0c.json	(from http://biometric2017.org/timetable/event/housekeeping/)
16:21:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Oct%202018%2006:51:17%20GMT	http://biometric2017.org/?p=760	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/index1c40.html	(from http://biometric2017.org/timetable/event/housekeeping/)
16:21:19	2379/2379	---MC-	200	added ('OK')	text/xml	date:Wed,%2003%20Oct%202018%2006:51:17%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Ftimetable%2Fevent%2Fhousekeeping%2F&format=xml	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embedfdbe	(from http://biometric2017.org/timetable/event/housekeeping/)
16:21:20	34686/34686	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2006:51:18%20GMT	http://biometric2017.org/author/admin/page/2/	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/author/admin/page/2/index.html	(from http://biometric2017.org/author/admin/)
16:21:21	31763/31763	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2006:51:18%20GMT	http://biometric2017.org/author/admin/page/9/	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/author/admin/page/9/index.html	(from http://biometric2017.org/author/admin/)
16:21:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Oct%202018%2006:51:20%20GMT	http://biometric2017.org/?p=765	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/index6215.html	(from http://biometric2017.org/timetable/event/morning-tea/)
